EmployeeID,HireDate,FacilityID,OrganizationLevel,CurrentFlag,SalesPersonFlag,JobTitle,BirthDate,MaritalStatus,Gender,NameFull,FacilityName,Region,Years,GrossPay,BaseSalary,SeniorityBonus,Overtime,Other,Total Other Pay
266,1998-05-08,8,3,1,0,Network Administrator,17861,S,M, Lynn Mckenzie,London,West,2012,75304.27,59900.98,0.00,9345.05,4166.70,13511.75
266,1998-05-08,8,3,1,0,Network Administrator,17861,S,M, Lynn Mckenzie,London,West,2013,78124.87,61980.84,0.00,10901.23,5242.80,16144.03
266,1998-05-08,8,3,1,0,Network Administrator,17861,S,M, Lynn Mckenzie,London,West,2014,84851.68,65071.52,0.00,14338.46,5441.70,19780.16
266,1998-05-08,8,3,1,0,Network Administrator,17861,S,M, Lynn Mckenzie,London,West,2015,80117.94,72168.96,0.00,4348.38,3600.60,7948.98
266,1998-05-08,8,3,1,0,Network Administrator,17861,S,M, Lynn Mckenzie,London,West,2016,83211.81,75259.72,0.00,2770.49,5181.60,7952.09
266,1998-05-08,8,3,1,0,Network Administrator,17861,S,M, Lynn Mckenzie,London,West,2017,99638.87,79417.29,938.94,8576.07,6028.20,15543.21
267,1996-02-17,2,2,1,0,Application Specialist,31336,S,F, Amelia Parsons,Bracebridge,East,2014,3143.03,3143.03,0.00,0.00,0.00,0.00
267,1996-02-17,2,2,1,0,Application Specialist,31336,S,F, Amelia Parsons,Bracebridge,East,2015,3340.77,3340.77,0.00,0.00,0.00,0.00
268,1998-02-13,8,2,1,0,Application Specialist,30724,S,M, Brandon Walker,London,West,2012,76921.42,70235.42,4715.90,0.00,834.54,5550.44
268,1998-02-13,8,2,1,0,Application Specialist,30724,S,M, Brandon Walker,London,West,2013,77224.74,69799.33,4800.43,1792.06,832.93,7425.42
268,1998-02-13,8,2,1,0,Application Specialist,30724,S,M, Brandon Walker,London,West,2014,78265.71,69548.85,5116.77,903.56,1969.07,7989.39
268,1998-02-13,8,2,1,0,Application Specialist,30724,S,M, Brandon Walker,London,West,2015,82577.10,72727.43,5696.86,0.00,4152.81,9849.67
268,1998-02-13,8,2,1,0,Application Specialist,30724,S,M, Brandon Walker,London,West,2016,81029.26,70759.31,6006.80,0.00,4263.15,10269.95
268,1998-02-13,8,2,1,0,Application Specialist,30724,S,M, Brandon Walker,London,West,2017,82084.11,69179.86,6353.12,0.00,6551.13,12904.25
269,2003-02-12,5,2,1,0,Application Specialist,34718,M,M, Bennie Wright,Bronte,East,2017,17858.86,17170.44,0.00,475.16,213.27,688.43
270,2002-01-25,3,2,1,0,Database Administrator,21760,S,M, Marion Tran,Port Perry,East,2014,1150.05,1150.05,0.00,0.00,0.00,0.00
271,2001-04-06,1,2,1,0,Database Administrator,21263,M,M, Everett Potter,Gravenhurst,East,2012,102739.60,90516.21,9051.81,0.00,400.25,9452.05
271,2001-04-06,1,2,1,0,Database Administrator,21263,M,M, Everett Potter,Gravenhurst,East,2013,111947.26,90133.60,9013.53,7055.21,756.11,16824.84
271,2001-04-06,1,2,1,0,Database Administrator,21263,M,M, Everett Potter,Gravenhurst,East,2014,107357.07,89850.14,8985.19,3217.83,2311.84,14514.87
271,2001-04-06,1,2,1,0,Database Administrator,21263,M,M, Everett Potter,Gravenhurst,East,2015,111186.47,93848.71,9384.99,0.00,4994.36,14379.35
271,2001-04-06,1,2,1,0,Database Administrator,21263,M,M, Everett Potter,Gravenhurst,East,2016,108419.47,93236.13,9323.67,0.00,2901.27,12224.93
271,2001-04-06,1,2,1,0,Database Administrator,21263,M,M, Everett Potter,Gravenhurst,East,2017,109613.25,93236.95,9323.83,986.14,3107.93,13417.90
272,2000-04-21,9,2,1,0,Application Specialist,31336,M,F, Kathy Walters,Sudbury,West,2017,10150.89,10150.89,0.00,0.00,0.00,0.00
273,1999-11-12,6,1,1,0,Vice President of Sales,30612,S,M, Roberto Mills,Burlington,West,2012,96344.43,83037.77,5592.48,4992.78,311.10,10896.35
273,1999-11-12,6,1,1,0,Vice President of Sales,30612,S,M, Roberto Mills,Burlington,West,2013,95146.24,82808.93,5908.61,3527.63,668.10,10104.33
273,1999-11-12,6,1,1,0,Vice President of Sales,30612,S,M, Roberto Mills,Burlington,West,2014,94173.11,81720.99,6281.94,1912.48,2014.11,10208.53
273,1999-11-12,6,1,1,0,Vice President of Sales,30612,S,M, Roberto Mills,Burlington,West,2015,103873.53,88509.27,7162.66,1250.85,4646.42,13059.93
273,1999-11-12,6,1,1,0,Vice President of Sales,30612,S,M, Roberto Mills,Burlington,West,2016,108860.12,94637.45,8110.80,3034.46,811.78,11957.03
273,1999-11-12,6,1,1,0,Vice President of Sales,30612,S,M, Roberto Mills,Burlington,West,2017,111088.01,97122.68,8786.40,516.22,456.29,9758.91
274,1997-12-16,4,2,1,0,North American Sales Manager,33767,M,M, Chad Mcguire,Pickering,East,2012,150657.88,89225.67,5439.42,49575.75,1119.91,56135.08
274,1997-12-16,4,2,1,0,North American Sales Manager,33767,M,M, Chad Mcguire,Pickering,East,2013,148483.07,89751.43,5920.70,47133.61,2362.32,55416.63
274,1997-12-16,4,2,1,0,North American Sales Manager,33767,M,M, Chad Mcguire,Pickering,East,2014,178299.77,90901.30,6451.31,76126.57,2386.80,84964.67
274,1997-12-16,4,2,1,0,North American Sales Manager,33767,M,M, Chad Mcguire,Pickering,East,2015,58528.29,13208.41,990.64,3098.04,504.90,4593.58
275,1998-03-25,4,3,1,1,Sales Representative,16915,S,M, Ismael Curry,Pickering,East,2012,79589.21,72353.79,7235.42,0.00,0.00,7235.42
275,1998-03-25,4,3,1,1,Sales Representative,16915,S,M, Ismael Curry,Pickering,East,2013,79450.71,72011.41,7201.23,238.07,0.00,7439.30
275,1998-03-25,4,3,1,1,Sales Representative,16915,S,M, Ismael Curry,Pickering,East,2014,86696.06,72011.13,7201.24,6240.22,1243.47,14684.93
275,1998-03-25,4,3,1,1,Sales Representative,16915,S,M, Ismael Curry,Pickering,East,2015,86101.10,75003.23,7500.44,0.00,3597.43,11097.87
275,1998-03-25,4,3,1,1,Sales Representative,16915,S,M, Ismael Curry,Pickering,East,2016,85296.19,75678.83,7568.00,0.00,2049.36,9617.37
275,1998-03-25,4,3,1,1,Sales Representative,16915,S,M, Ismael Curry,Pickering,East,2017,95268.89,76910.61,7691.19,215.27,0.00,7906.46
276,2003-11-09,2,3,1,1,Sales Representative,29499,M,F, Crystal Hicks,Bracebridge,East,2015,27222.57,22332.18,0.00,4321.27,569.12,4890.39
276,2003-11-09,2,3,1,1,Sales Representative,29499,M,F, Crystal Hicks,Bracebridge,East,2016,18731.60,12373.94,0.00,6357.66,0.00,6357.66
277,1996-03-18,7,3,1,1,Sales Representative,27133,S,F, Stella Estrada,Brantford,West,2013,3595.50,3595.50,0.00,0.00,0.00,0.00
277,1996-03-18,7,3,1,1,Sales Representative,27133,S,F, Stella Estrada,Brantford,West,2014,10467.75,10467.75,0.00,0.00,0.00,0.00
277,1996-03-18,7,3,1,1,Sales Representative,27133,S,F, Stella Estrada,Brantford,West,2015,8170.20,8170.20,0.00,0.00,0.00,0.00
277,1996-03-18,7,3,1,1,Sales Representative,27133,S,F, Stella Estrada,Brantford,West,2016,7735.17,7735.17,0.00,0.00,0.00,0.00
277,1996-03-18,7,3,1,1,Sales Representative,27133,S,F, Stella Estrada,Brantford,West,2017,601.80,601.80,0.00,0.00,0.00,0.00
278,2003-09-27,10,3,1,1,Sales Representative,26099,M,M, Oliver Neal,Sault Ste. Marie,West,2014,716.04,716.04,0.00,0.00,0.00,0.00
279,2003-08-01,1,3,1,1,Sales Representative,25968,M,M, Keith Garrett,Gravenhurst,East,2017,35096.75,33566.75,0.00,0.00,1530.00,1530.00
280,2000-04-07,8,3,1,1,Sales Representative,33989,S,F, Lynda Stanley,London,West,2012,127713.88,90021.16,4785.27,31826.89,382.50,36994.66
280,2000-04-07,8,3,1,1,Sales Representative,33989,S,F, Lynda Stanley,London,West,2013,135195.74,90572.70,5243.88,34796.57,1530.00,41570.45
280,2000-04-07,8,3,1,1,Sales Representative,33989,S,F, Lynda Stanley,London,West,2014,157858.88,87111.92,5746.81,54956.87,6172.93,66876.61
280,2000-04-07,8,3,1,1,Sales Representative,33989,S,F, Lynda Stanley,London,West,2015,145526.63,88638.05,6290.84,41147.42,6276.39,53714.65
280,2000-04-07,8,3,1,1,Sales Representative,33989,S,F, Lynda Stanley,London,West,2016,151178.88,90315.09,6860.42,40751.46,6362.00,53973.87
280,2000-04-07,8,3,1,1,Sales Representative,33989,S,F, Lynda Stanley,London,West,2017,158828.77,93068.12,7536.17,44008.41,10004.11,61548.69
281,2001-09-10,3,3,1,1,Sales Representative,25301,M,M, Earnest Mullins,Port Perry,East,2017,4457.40,4457.40,0.00,0.00,0.00,0.00
282,1995-12-13,1,3,1,1,Sales Representative,29478,M,M, Gilbert Williamson,Gravenhurst,East,2012,50947.78,47838.12,3109.65,0.00,0.00,3109.65
282,1995-12-13,1,3,1,1,Sales Representative,29478,M,M, Gilbert Williamson,Gravenhurst,East,2013,13844.23,12936.79,840.93,0.00,0.00,840.93
283,2003-02-05,4,3,1,1,Sales Representative,16876,S,M, Irvin Abbott,Pickering,East,2015,51464.56,51021.48,0.00,0.00,443.08,443.08
283,2003-02-05,4,3,1,1,Sales Representative,16876,S,M, Irvin Abbott,Pickering,East,2016,56953.41,55255.48,0.00,1018.36,679.58,1697.93
283,2003-02-05,4,3,1,1,Sales Representative,16876,S,M, Irvin Abbott,Pickering,East,2017,51385.41,48976.49,0.00,1258.58,311.10,1569.68
284,2001-01-04,6,3,1,1,Sales Representative,17204,M,M, Neal Burns,Burlington,West,2017,4548.69,4548.69,0.00,0.00,0.00,0.00
285,2003-11-29,2,2,1,0,Pacific Sales Manager,26963,M,M, Brent Gray,Bracebridge,East,2015,2394.18,2394.18,0.00,0.00,0.00,0.00
285,2003-11-29,2,2,1,0,Pacific Sales Manager,26963,M,M, Brent Gray,Bracebridge,East,2016,4125.90,4125.90,0.00,0.00,0.00,0.00
286,2003-04-29,10,3,1,1,Sales Representative,29844,S,F, Samantha Page,Sault Ste. Marie,West,2017,24065.33,23772.90,0.00,0.00,292.43,292.43
287,2002-08-12,7,2,1,0,European Sales Manager,23034,M,F, Margaret Howell,Brantford,West,2012,45530.88,24337.76,2190.46,0.00,0.00,2190.46
288,2001-11-06,5,3,1,1,Sales Representative,26841,S,F, Jessie Griffin,Bronte,East,2015,2004.30,2004.30,0.00,0.00,0.00,0.00
288,2001-11-06,5,3,1,1,Sales Representative,26841,S,F, Jessie Griffin,Bronte,East,2016,5355.00,5355.00,0.00,0.00,0.00,0.00
288,2001-11-06,5,3,1,1,Sales Representative,26841,S,F, Jessie Griffin,Bronte,East,2017,1667.70,1667.70,0.00,0.00,0.00,0.00
289,1995-11-20,3,3,1,1,Sales Representative,26760,M,F, Tammy Rhodes,Port Perry,East,2014,372.30,372.30,0.00,0.00,0.00,0.00
289,1995-11-20,3,3,1,1,Sales Representative,26760,M,F, Tammy Rhodes,Port Perry,East,2015,8624.51,8624.51,0.00,0.00,0.00,0.00
289,1995-11-20,3,3,1,1,Sales Representative,26760,M,F, Tammy Rhodes,Port Perry,East,2016,10082.70,10082.70,0.00,0.00,0.00,0.00
289,1995-11-20,3,3,1,1,Sales Representative,26760,M,F, Tammy Rhodes,Port Perry,East,2017,8381.34,8381.34,0.00,0.00,0.00,0.00
290,1998-08-09,5,3,1,1,Sales Representative,27937,S,M, Julian Ferguson,Bronte,East,2012,58528.12,55384.22,2492.50,523.90,127.50,3143.91
290,1998-08-09,5,3,1,1,Sales Representative,27937,S,M, Julian Ferguson,Bronte,East,2013,58440.60,55063.57,2572.83,523.72,280.50,3377.05
290,1998-08-09,5,3,1,1,Sales Representative,27937,S,M, Julian Ferguson,Bronte,East,2014,58732.66,54855.01,2838.23,0.00,1039.42,3877.65
290,1998-08-09,5,3,1,1,Sales Representative,27937,S,M, Julian Ferguson,Bronte,East,2015,63662.89,57351.70,3253.12,0.00,3058.07,6311.19
290,1998-08-09,5,3,1,1,Sales Representative,27937,S,M, Julian Ferguson,Bronte,East,2016,61864.76,56977.04,3517.31,35.01,1335.41,4887.73
290,1998-08-09,5,3,1,1,Sales Representative,27937,S,M, Julian Ferguson,Bronte,East,2017,10777.53,8765.77,569.79,0.00,0.00,569.79
